Date, Time, Latitude, Longitude, Altitude, Speed, Course, Type, Distance, Essential
2014/08/09, 00:41:53, -41.383572, -71.558517, 904.65,  0.00, 211, 0, 9.54, 1
2014/08/09, 01:12:33, -41.383663, -71.558723, 907.65,  288.00, 235, 0, 19.94, 1
2014/08/09, 01:43:12, -41.383648, -71.558769, 917.26,  0.00, 101, 0, 4.18, 1
2014/08/09, 02:14:27, -41.382648, -71.558990, 946.00,  1332.00, 26, 0, 112.71, 1
2014/08/09, 02:58:46, -41.382618, -71.559296, 934.01,  252.00, 326, 0, 25.75, 1
2014/08/09, 03:40:28, -41.383125, -71.559692, 909.61,  540.00, 243, 0, 65.34, 1
2014/08/09, 04:11:11, -41.382980, -71.559464, 937.90,  360.00, 189, 0, 24.94, 1
2014/08/09, 04:42:08, -41.383175, -71.559677, 877.72,  288.00, 230, 0, 28.03, 1
2014/08/09, 05:13:23, -41.382938, -71.559616, 923.88,  612.00, 248, 0, 26.84, 1
2014/08/09, 05:44:14, -41.382992, -71.559341, 906.87,  720.00, 16, 0, 23.72, 1
2014/08/09, 06:15:04, -41.382912, -71.559631, 880.44,  360.00, 46, 0, 25.78, 1
2014/08/09, 06:45:55, -41.382721, -71.559364, 848.34,  72.00, 15, 0, 30.78, 1
2014/08/09, 07:17:04, -41.382996, -71.559547, 912.46,  144.00, 77, 0, 34.18, 1
2014/08/09, 08:08:38, -41.383045, -71.559441, 941.35,  0.00, 246, 0, 10.39, 1
2014/08/09, 08:39:15, -41.383461, -71.558578, 779.80,  2484.00, 112, 0, 85.58, 1
2014/08/09, 09:12:05, -41.382954, -71.559547, 924.62,  396.00, 233, 0, 98.56, 1
2014/08/09, 09:55:46, -41.383121, -71.559761, 898.78,  0.00, 109, 0, 25.76, 1
2014/08/09, 10:26:25, -41.382965, -71.559143, 970.78,  864.00, 176, 0, 54.40, 1
2014/08/09, 11:03:21, -41.383408, -71.559837, 920.02,  1044.00, 188, 0, 76.02, 1
2014/08/09, 12:04:23, -41.383160, -71.560326, 926.21,  396.00, 20, 0, 49.24, 1
2014/08/09, 13:10:28, -41.383083, -71.560249, 941.47,  1368.00, 86, 0, 10.70, 1
2014/08/09, 13:41:06, -41.383224, -71.560181, 920.22,  1584.00, 178, 0, 16.67, 1
2014/08/09, 14:32:14, -41.383163, -71.560364, 898.91,  648.00, 176, 0, 16.71, 1
2014/08/09, 15:21:47, -41.382996, -71.559883, 918.15,  720.00, 284, 0, 44.22, 1
2014/08/09, 15:54:02, -41.383209, -71.559471, 946.25,  3096.00, 302, 0, 41.74, 1
2014/08/09, 16:49:23, -41.384758, -71.559288, 902.36,  2052.00, 229, 0, 172.92, 1
2014/08/09, 17:50:11, -41.386139, -71.559479, 921.53,  288.00, 120, 0, 154.38, 1
2014/08/09, 18:20:41, -41.387112, -71.559898, 923.96,  720.00, 109, 0, 113.70, 1
2014/08/09, 19:01:34, -41.388969, -71.560326, 909.75,  504.00, 34, 0, 209.55, 1
2014/08/09, 19:32:17, -41.389759, -71.560287, 904.47,  144.00, 57, 0, 87.90, 1
2014/08/09, 20:03:34, -41.390385, -71.560188, 948.41,  2124.00, 352, 0, 70.10, 1
2014/08/09, 20:46:50, -41.395851, -71.554253, 2741.83,  2196.00, 142, 0, 783.91, 1
2014/08/09, 21:31:40, -41.391247, -71.559814, 951.45,  252.00, 31, 0, 690.85, 1
2014/08/09, 22:08:30, -41.391201, -71.559715, 955.40,  0.00, 227, 0, 9.71, 1
2014/08/09, 22:39:06, -41.392979, -71.560852, 960.41,  0.00, 203, 0, 219.28, 1
2014/08/09, 23:46:04, -41.391155, -71.560051, 945.79,  648.00, 57, -4, 213.54, 1
2014/08/10, 00:16:40, -41.391087, -71.559952, 968.91,  720.00, 302, -2, 0.00, 1
2014/08/10, 00:46:54, -41.391304, -71.559845, 898.06,  900.00, 64, 0, 25.73, 1
2014/08/10, 01:17:08, -41.391521, -71.559860, 890.25,  1044.00, 71, 0, 24.16, 1
2014/08/10, 01:47:37, -41.391113, -71.559769, 941.73,  0.00, 190, 0, 46.00, 1
2014/08/10, 02:38:52, -41.391121, -71.559326, 916.63,  1080.00, 8, 0, 36.97, 1
2014/08/10, 03:28:34, -41.391518, -71.559044, 910.62,  468.00, 230, 0, 50.02, 1
2014/08/10, 03:58:34, -41.391392, -71.559555, 933.89,  2304.00, 298, 0, 44.87, 1
2014/08/10, 04:28:34, -41.391277, -71.559883, 919.50,  1548.00, 328, 0, 30.20, 1
2014/08/10, 04:59:05, -41.391304, -71.559868, 914.28,  612.00, 129, 0, 3.25, 1
2014/08/10, 05:29:17, -41.391262, -71.559860, 912.79,  180.00, 333, 0, 4.72, 1
2014/08/10, 05:59:40, -41.391319, -71.559822, 911.63,  1224.00, 61, 0, 7.09, 1
2014/08/10, 06:29:51, -41.391304, -71.559921, 881.56,  360.00, 217, 0, 8.43, 1
2014/08/10, 07:00:44, -41.391224, -71.560059, 960.43,  180.00, 17, 0, 14.55, 1
2014/08/10, 08:04:44, -41.391239, -71.559868, 916.46,  252.00, 138, 0, 16.02, 1
2014/08/10, 08:59:28, -41.391304, -71.559814, 915.81,  108.00, 12, 0, 8.52, 1
2014/08/10, 09:54:01, -41.391712, -71.559708, 914.68,  1188.00, 76, 0, 46.22, 1
2014/08/10, 10:50:45, -41.391582, -71.558868, 925.34,  1476.00, 240, 0, 71.55, 1
2014/08/10, 11:42:56, -41.392094, -71.560745, 910.77,  828.00, 154, 0, 166.61, 1
2014/08/10, 12:13:17, -41.392475, -71.561310, 919.44,  5112.00, 170, 0, 63.37, 1
2014/08/10, 12:43:25, -41.392456, -71.561317, 926.87,  468.00, 109, 0, 2.19, 1
2014/08/10, 13:13:45, -41.392632, -71.561447, 910.95,  1008.00, 212, 0, 22.37, 1
2014/08/10, 13:45:04, -41.393013, -71.561859, 931.40,  1224.00, 63, 0, 54.55, 1
2014/08/10, 14:44:09, -41.392303, -71.561516, 1033.18,  324.00, 209, 0, 83.97, 1
2014/08/10, 15:46:32, -41.391842, -71.561638, 932.73,  1548.00, 40, 0, 52.26, 1
2014/08/10, 16:18:26, -41.392159, -71.561562, 1003.23,  576.00, 194, 0, 35.81, 1
2014/08/10, 16:54:18, -41.392132, -71.561882, 1001.45,  432.00, 220, 0, 26.86, 1
2014/08/10, 17:25:44, -41.390144, -71.558945, 1327.60,  3024.00, 50, 0, 329.99, 1
2014/08/10, 17:56:32, -41.389435, -71.557602, 1314.94,  2376.00, 242, 0, 136.99, 1
2014/08/10, 18:27:57, -41.391018, -71.562042, 957.63,  3096.00, 248, 0, 410.09, 1
2014/08/10, 18:59:23, -41.391911, -71.563316, 926.35,  3816.00, 225, 0, 145.45, 1
2014/08/10, 19:37:16, -41.391483, -71.562973, 951.48,  792.00, 85, 0, 55.53, 1
2014/08/10, 20:08:58, -41.391869, -71.562996, 964.10,  216.00, 156, 0, 42.96, 1
2014/08/10, 20:42:07, -41.397701, -71.556664, 3128.98,  468.00, 121, 0, 836.37, 1
2014/08/10, 21:50:29, -41.391666, -71.562042, 1294.46,  432.00, 15, 0, 807.20, 1
2014/08/10, 22:59:43, -41.392143, -71.563065, 967.28,  1044.00, 268, 0, 100.48, 1
2014/08/10, 23:30:36, -41.392052, -71.563057, 971.85,  0.00, 42, -4, 10.14, 1
2014/08/11, 00:00:55, -41.391926, -71.563080, 955.18,  0.00, 283, -2, 0.00, 1
2014/08/11, 00:31:14, -41.391991, -71.562988, 994.28,  252.00, 111, 0, 10.54, 1
2014/08/11, 01:01:34, -41.391998, -71.562943, 976.69,  324.00, 10, 0, 3.83, 1
2014/08/11, 01:32:01, -41.391735, -71.562927, 974.15,  0.00, 61, 0, 29.27, 1
2014/08/11, 02:03:14, -41.392094, -71.563133, 982.22,  1296.00, 164, 0, 43.46, 1
2014/08/11, 03:10:42, -41.391712, -71.563126, 1115.09,  360.00, 107, 0, 42.48, 1
2014/08/11, 03:41:15, -41.392017, -71.563095, 955.63,  1260.00, 212, 0, 34.01, 1
2014/08/11, 04:11:50, -41.391998, -71.563072, 955.07,  144.00, 292, 0, 2.85, 1
2014/08/11, 04:42:33, -41.391903, -71.563004, 969.95,  252.00, 184, 0, 11.99, 1
2014/08/11, 05:38:09, -41.392021, -71.563080, 939.79,  576.00, 173, 0, 14.57, 1
2014/08/11, 06:40:51, -41.391945, -71.562973, 942.06,  288.00, 226, 0, 12.29, 1
2014/08/11, 07:47:28, -41.391987, -71.563095, 968.21,  540.00, 99, 0, 11.20, 1
2014/08/11, 08:17:42, -41.391945, -71.563042, 962.61,  0.00, 294, 0, 6.43, 1
2014/08/11, 08:48:00, -41.392097, -71.562943, 948.60,  720.00, 88, 0, 18.81, 1
2014/08/11, 09:18:15, -41.392002, -71.563019, 969.05,  720.00, 138, 0, 12.32, 1
2014/08/11, 09:48:44, -41.391975, -71.563103, 963.68,  1368.00, 127, 0, 7.62, 1
2014/08/11, 10:19:20, -41.392296, -71.563004, 966.95,  216.00, 159, 0, 36.64, 1
2014/08/11, 10:53:55, -41.392277, -71.563324, 994.94,  3312.00, 260, 0, 26.78, 1
2014/08/11, 11:36:58, -41.393166, -71.564766, 955.55,  612.00, 123, 0, 155.70, 1
2014/08/11, 12:07:19, -41.393028, -71.565048, 919.48,  1152.00, 11, 0, 28.09, 1
2014/08/11, 12:37:47, -41.393333, -71.565269, 941.31,  0.00, 180, 0, 38.60, 1
2014/08/11, 13:08:29, -41.393940, -71.565704, 916.73,  0.00, 72, 0, 76.63, 1
2014/08/11, 13:40:22, -41.394527, -71.566185, 931.34,  288.00, 287, 0, 76.62, 1
2014/08/11, 14:46:05, -41.395283, -71.566429, 927.30,  1188.00, 202, 0, 86.49, 1
2014/08/11, 15:17:02, -41.394745, -71.566200, 1052.12,  1260.00, 283, 0, 62.80, 1
2014/08/11, 15:48:28, -41.395287, -71.566589, 942.70,  0.00, 13, 0, 68.45, 1
2014/08/11, 16:57:36, -41.395462, -71.566772, 952.11,  1548.00, 78, 0, 24.73, 1
2014/08/11, 17:28:18, -41.395195, -71.566849, 887.82,  1116.00, 9, 0, 30.38, 1
2014/08/11, 18:15:34, -41.394356, -71.565910, 1040.98,  288.00, 58, 0, 121.81, 1
2014/08/11, 19:13:13, -41.395157, -71.566895, 939.54,  828.00, 221, 0, 121.18, 1
2014/08/11, 19:43:32, -41.395195, -71.567139, 915.96,  3276.00, 0, 0, 20.79, 1
2014/08/11, 20:14:45, -41.395298, -71.567413, 946.02,  1008.00, 197, 0, 25.56, 1
2014/08/11, 20:45:18, -41.398922, -71.564064, 2293.94,  1296.00, 95, 0, 490.33, 1
2014/08/11, 21:15:37, -41.395092, -71.567497, 959.60,  576.00, 46, 0, 513.20, 1
2014/08/11, 21:47:02, -41.395061, -71.567406, 968.63,  144.00, 214, 0, 8.34, 1
2014/08/11, 22:21:04, -41.395588, -71.567711, 936.02,  144.00, 271, 0, 63.88, 1
2014/08/11, 23:14:38, -41.395866, -71.567734, 963.78,  612.00, 279, 0, 30.97, 1
2014/08/11, 23:45:06, -41.396404, -71.568039, 976.12,  972.00, 63, -4, 65.01, 1
2014/08/12, 00:28:42, -41.396439, -71.568192, 921.39,  144.00, 220, -2, 0.00, 1
2014/08/12, 00:59:08, -41.396389, -71.568092, 974.47,  144.00, 107, 0, 10.02, 1
2014/08/12, 01:35:57, -41.396420, -71.568207, 958.06,  396.00, 218, 0, 10.19, 1
2014/08/12, 02:07:28, -41.396118, -71.568268, 962.03,  864.00, 179, 0, 33.96, 1
2014/08/12, 03:02:33, -41.396408, -71.568169, 960.07,  1188.00, 207, 0, 33.29, 1
2014/08/12, 03:32:34, -41.396389, -71.568008, 973.00,  108.00, 270, 0, 13.59, 1
2014/08/12, 04:03:26, -41.396416, -71.568123, 960.76,  540.00, 136, 0, 10.05, 1
2014/08/12, 04:33:37, -41.396461, -71.568260, 960.28,  4104.00, 247, 0, 12.48, 1
2014/08/12, 05:04:08, -41.396404, -71.568161, 973.07,  864.00, 141, 0, 10.41, 1
2014/08/12, 05:34:34, -41.396488, -71.568192, 954.21,  612.00, 103, 0, 9.69, 1
2014/08/12, 06:04:32, -41.396511, -71.568184, 942.28,  0.00, 203, 0, 2.64, 1
2014/08/12, 06:34:35, -41.396500, -71.568176, 953.23,  396.00, 233, 0, 1.39, 1
2014/08/12, 07:04:31, -41.396732, -71.568642, 944.35,  4356.00, 196, 0, 46.65, 1
2014/08/12, 07:34:54, -41.396587, -71.568268, 967.59,  2304.00, 192, 0, 35.12, 1
2014/08/12, 08:14:42, -41.396492, -71.568161, 963.03,  1908.00, 357, 0, 13.83, 1
2014/08/12, 09:02:14, -41.396149, -71.567421, 1112.84,  756.00, 202, 0, 72.56, 1
2014/08/12, 10:00:35, -41.396332, -71.568253, 964.73,  396.00, 99, 0, 72.32, 1
2014/08/12, 10:58:57, -41.396286, -71.568398, 975.37,  252.00, 155, 0, 13.13, 1
2014/08/12, 11:47:05, -41.395824, -71.568245, 951.05,  324.00, 357, 0, 52.93, 1
2014/08/12, 12:55:46, -41.395496, -71.567307, 939.82,  1656.00, 193, 0, 86.33, 1
2014/08/12, 13:27:04, -41.395092, -71.567017, 948.59,  360.00, 16, 0, 51.02, 1
2014/08/12, 14:35:28, -41.393917, -71.566200, 946.10,  2520.00, 162, 0, 147.36, 1
2014/08/12, 15:18:48, -41.393822, -71.565941, 925.46,  684.00, 311, 0, 24.05, 1
2014/08/12, 15:49:56, -41.394848, -71.570580, 1343.48,  3816.00, 228, 0, 403.43, 1
2014/08/12, 16:21:05, -41.392838, -71.565659, 947.43,  1260.00, 0, 0, 467.39, 1
2014/08/12, 16:51:27, -41.392818, -71.567284, 749.98,  2088.00, 253, 0, 135.57, 1
2014/08/12, 17:21:47, -41.392807, -71.567642, 736.53,  432.00, 197, 0, 29.89, 1
2014/08/12, 17:52:16, -41.392677, -71.568054, 744.01,  1836.00, 79, 0, 37.28, 1
2014/08/12, 18:23:23, -41.392517, -71.567917, 785.79,  1044.00, 216, 0, 21.15, 1
2014/08/12, 18:53:58, -41.390846, -71.565598, 967.77,  648.00, 337, 0, 268.23, 1
2014/08/12, 19:25:50, -41.390190, -71.565025, 939.42,  756.00, 44, 0, 87.21, 1
2014/08/12, 20:11:37, -41.390015, -71.564415, 968.74,  360.00, 73, 0, 54.48, 1
2014/08/12, 20:41:55, -41.390038, -71.564262, 975.37,  756.00, 7, 0, 13.02, 1
2014/08/12, 21:30:35, -41.389965, -71.564217, 967.04,  288.00, 60, 0, 8.94, 1
2014/08/12, 22:05:30, -41.389957, -71.564133, 979.82,  0.00, 62, 0, 7.06, 1
2014/08/12, 22:35:32, -41.389935, -71.564133, 963.30,  0.00, 173, 0, 2.45, 1
2014/08/12, 23:05:32, -41.390102, -71.564369, 972.52,  0.00, 226, 0, 27.06, 1
2014/08/12, 23:35:31, -41.389999, -71.564285, 976.49,  756.00, 184, -4, 13.43, 1
2014/08/13, 00:05:47, -41.390034, -71.564285, 984.35,  864.00, 68, -2, 0.00, 1
2014/08/13, 00:43:17, -41.389961, -71.564316, 960.61,  864.00, 286, 0, 8.52, 1
2014/08/13, 01:13:42, -41.389942, -71.564339, 958.08,  1080.00, 154, 0, 2.85, 1
2014/08/13, 01:45:51, -41.389874, -71.564362, 939.75,  504.00, 316, 0, 7.80, 1
2014/08/13, 02:17:47, -41.390049, -71.564362, 980.15,  396.00, 153, 0, 19.46, 1
2014/08/13, 02:48:04, -41.389923, -71.564323, 960.84,  648.00, 188, 0, 14.38, 1
2014/08/13, 03:25:26, -41.389954, -71.564247, 965.81,  360.00, 316, 0, 7.22, 1
2014/08/13, 03:55:16, -41.389984, -71.564255, 970.18,  792.00, 235, 0, 3.40, 1
2014/08/13, 04:25:35, -41.389977, -71.564270, 959.94,  324.00, 210, 0, 1.47, 1
2014/08/13, 05:06:35, -41.389980, -71.564186, 971.87,  612.00, 107, 0, 7.02, 1
2014/08/13, 05:49:34, -41.390003, -71.564308, 963.37,  504.00, 220, 0, 10.49, 1
2014/08/13, 06:32:06, -41.389969, -71.564331, 939.36,  1872.00, 250, 0, 4.24, 1
2014/08/13, 07:01:46, -41.390007, -71.564301, 966.85,  108.00, 199, 0, 4.91, 1
2014/08/13, 07:31:25, -41.390015, -71.564293, 965.12,  0.00, 235, 0, 1.11, 1
2014/08/13, 08:01:07, -41.389969, -71.564362, 953.54,  0.00, 225, 0, 7.70, 1
2014/08/13, 08:31:05, -41.389980, -71.564316, 950.67,  612.00, 136, 0, 4.03, 1
2014/08/13, 09:00:46, -41.390018, -71.564270, 967.85,  1008.00, 265, 0, 5.71, 1
2014/08/13, 09:30:22, -41.389961, -71.564224, 971.41,  828.00, 220, 0, 7.41, 1
2014/08/13, 10:00:06, -41.389889, -71.563934, 1005.07,  612.00, 240, 0, 25.48, 1
2014/08/13, 10:30:02, -41.390553, -71.564667, 959.75,  216.00, 323, 0, 95.87, 1
2014/08/13, 10:59:52, -41.390667, -71.564743, 979.67,  0.00, 133, 0, 14.17, 1
2014/08/13, 11:30:08, -41.390949, -71.565132, 952.74,  1224.00, 179, 0, 45.13, 1
2014/08/13, 12:00:56, -41.391438, -71.564980, 959.71,  432.00, 241, 0, 55.83, 1
2014/08/13, 12:31:51, -41.392345, -71.564674, 958.56,  0.00, 287, 0, 104.03, 1
2014/08/13, 13:04:04, -41.392853, -71.565033, 953.28,  432.00, 211, 0, 63.93, 1
2014/08/13, 13:51:00, -41.392677, -71.565704, 934.61,  72.00, 58, 0, 59.30, 1
2014/08/13, 14:48:01, -41.392567, -71.565147, 957.57,  936.00, 88, 0, 48.05, 1
2014/08/13, 15:39:33, -41.392796, -71.565071, 966.44,  1368.00, 113, 0, 26.24, 1
2014/08/13, 16:46:22, -41.393276, -71.564919, 933.20,  864.00, 75, 0, 54.86, 1
2014/08/13, 17:55:20, -41.395653, -71.566643, 929.44,  2160.00, 224, 0, 300.90, 1
2014/08/13, 18:27:32, -41.395729, -71.566399, 976.51,  2412.00, 224, 0, 22.04, 1
2014/08/13, 19:20:56, -41.396557, -71.566566, 924.52,  612.00, 240, 0, 93.12, 1
2014/08/13, 20:20:02, -41.396637, -71.565384, 945.42,  1296.00, 184, 0, 98.99, 1
2014/08/13, 21:25:52, -41.396729, -71.565186, 941.14,  468.00, 126, 0, 19.43, 1
2014/08/13, 22:20:31, -41.396908, -71.565323, 951.89,  0.00, 103, 0, 22.95, 1
2014/08/13, 23:01:23, -41.397129, -71.565254, 952.02,  72.00, 169, 0, 25.24, 1
2014/08/13, 23:32:04, -41.397022, -71.565269, 952.99,  576.00, 344, -4, 11.96, 1
2014/08/14, 00:01:56, -41.397198, -71.565323, 878.86,  0.00, 0, -2, 0.00, 1
2014/08/14, 00:31:53, -41.397362, -71.565704, 835.24,  576.00, 347, 0, 36.64, 1
2014/08/14, 01:02:38, -41.397030, -71.565262, 946.76,  360.00, 21, 0, 52.17, 1
2014/08/14, 02:10:09, -41.396873, -71.565353, 969.57,  1116.00, 212, 0, 19.04, 1
2014/08/14, 02:51:09, -41.396957, -71.565231, 952.39,  1332.00, 192, 0, 13.81, 1
2014/08/14, 03:35:29, -41.396969, -71.565262, 945.18,  180.00, 328, 0, 2.91, 1
2014/08/14, 04:05:13, -41.397079, -71.565323, 959.75,  0.00, 28, 0, 13.25, 1
2014/08/14, 04:35:01, -41.397301, -71.565453, 946.96,  648.00, 61, 0, 26.96, 1
2014/08/14, 05:05:29, -41.396969, -71.565231, 946.94,  216.00, 124, 0, 41.30, 1
2014/08/14, 06:12:16, -41.397175, -71.564804, 1148.07,  756.00, 123, 0, 42.35, 1
2014/08/14, 07:17:35, -41.396996, -71.565231, 946.76,  468.00, 242, 0, 40.80, 1
2014/08/14, 08:19:02, -41.396957, -71.565216, 949.39,  0.00, 0, 0, 4.51, 1
2014/08/14, 08:48:59, -41.397083, -71.565529, 939.08,  216.00, 249, 0, 29.63, 1
