"","Latitude","Longitude"
"1314",-41.3873066666667,-71.5408355555556
"1315",-41.3872355555556,-71.5410488888889
"1316",-41.38688,-71.5416177777778
"1317",-41.3872355555556,-71.54176
"1318",-41.3867377777778,-71.54176
"1319",-41.3861688888889,-71.5419022222222
"1320",-41.3859555555556,-71.5433244444444
"1321",-41.3869511111111,-71.5441066666667
"1322",-41.38816,-71.5440355555556
"1323",-41.3883733333333,-71.5433955555555
"1324",-41.3895822222222,-71.5436088888889
"1325",-41.3888711111111,-71.5442488888889
"1326",-41.3888711111111,-71.54304
"1327",-41.3879466666667,-71.5427555555556
"1328",-41.3890133333333,-71.5433244444444
"1329",-41.3890844444444,-71.54304
"1330",-41.3890844444444,-71.5433244444444
"1331",-41.3890844444444,-71.5432533333333
"1332",-41.3890844444444,-71.5433244444444
"1333",-41.3890133333333,-71.54304
"1334",-41.38944,-71.5433244444444
"1335",-41.3890844444444,-71.5433244444444
"1336",-41.3891555555556,-71.5431822222222
"1337",-41.3890844444444,-71.5432533333333
"1338",-41.3890844444444,-71.5432533333333
"1339",-41.3889422222222,-71.54304
"1340",-41.3890844444444,-71.5434666666667
"1341",-41.3889422222222,-71.5434666666667
"1342",-41.3890133333333,-71.54368
"1343",-41.3893688888889,-71.5440355555556
"1344",-41.3888,-71.54304
"1345",-41.3882311111111,-71.5428266666667
"1346",-41.3883022222222,-71.5428977777778
"1347",-41.3888,-71.5425422222222
"1348",-41.3890133333333,-71.5424
"1349",-41.3883022222222,-71.5429688888889
"1350",-41.38816,-71.5431111111111
"1351",-41.3877333333333,-71.5426133333333
"1352",-41.38752,-71.5423288888889
"1353",-41.3864533333333,-71.5414755555556
"1354",-41.3860266666667,-71.5414044444444
"1355",-41.3858844444444,-71.5415466666667
"1356",-41.3860977777778,-71.5419022222222
"1357",-41.3863111111111,-71.5416177777778
"1358",-41.3875911111111,-71.5421155555556
"1359",-41.3873777777778,-71.5421866666667
"1360",-41.3873777777778,-71.5424
"1361",-41.3875911111111,-71.5422577777778
"1362",-41.3876622222222,-71.5421155555556
"1363",-41.3875911111111,-71.5421866666667
"1364",-41.3873777777778,-71.5424
"1365",-41.3875911111111,-71.5422577777778
"1366",-41.3879466666667,-71.5422577777778
"1367",-41.3878755555556,-71.5421866666667
"1368",-41.3879466666667,-71.5424
"1369",-41.3878755555556,-71.5419733333333
"1370",-41.3879466666667,-71.5422577777778
"1371",-41.3877333333333,-71.5424
"1372",-41.3878044444444,-71.5422577777778
"1373",-41.3878044444444,-71.5422577777778
"1374",-41.3878755555556,-71.5423288888889
"1375",-41.3879466666667,-71.5422577777778
"1376",-41.3873777777778,-71.5426844444444
"1377",-41.3885866666667,-71.5420444444444
"1378",-41.3889422222222,-71.5421866666667
"1379",-41.3883733333333,-71.5419733333333
"1380",-41.3902933333333,-71.5428977777778
"1381",-41.3902222222222,-71.5421866666667
"1382",-41.3905777777778,-71.5426844444444
"1383",-41.3918577777778,-71.5432533333333
"1384",-41.3920711111111,-71.5431822222222
"1385",-41.3917155555556,-71.5438222222222
"1386",-41.39072,-71.5436088888889
"1387",-41.3917866666667,-71.5439644444444
"1388",-41.3922844444444,-71.5433955555555
"1389",-41.3924266666667,-71.5436088888889
"1390",-41.3925688888889,-71.5441777777778
"1391",-41.3927111111111,-71.5444622222222
"1392",-41.3925688888889,-71.5442488888889
"1393",-41.3922844444444,-71.5448177777778
"1394",-41.3923555555556,-71.5451022222222
"1395",-41.392,-71.5448888888889
"1396",-41.3921422222222,-71.5448888888889
"1397",-41.3921422222222,-71.5448177777778
"1398",-41.3921422222222,-71.5451022222222
"1399",-41.3921422222222,-71.5451022222222
"1400",-41.3921422222222,-71.5451022222222
"1401",-41.3922133333333,-71.5451022222222
"1402",-41.3912888888889,-71.5451022222222
"1403",-41.3921422222222,-71.54496
"1404",-41.3921422222222,-71.5450311111111
"1405",-41.3921422222222,-71.5453155555555
"1406",-41.3919288888889,-71.5452444444444
"1407",-41.392,-71.5451022222222
"1408",-41.392,-71.5452444444444
"1409",-41.3918577777778,-71.5454577777778
"1410",-41.3920711111111,-71.5451733333333
"1411",-41.3916444444444,-71.5453866666667
"1412",-41.392,-71.5450311111111
"1413",-41.3919288888889,-71.5450311111111
"1414",-41.3922133333333,-71.5451022222222
"1415",-41.3924977777778,-71.5448888888889
"1416",-41.3924266666667,-71.5446755555556
"1417",-41.3924266666667,-71.5447466666667
"1418",-41.3922133333333,-71.5445333333333
"1419",-41.3918577777778,-71.5446044444444
"1420",-41.3920711111111,-71.5446044444444
"1421",-41.3922133333333,-71.5444622222222
"1422",-41.3919288888889,-71.5444622222222
"1423",-41.39264,-71.5446044444444
"1424",-41.3919288888889,-71.5431822222222
"1425",-41.3922844444444,-71.5439644444444
"1426",-41.3917866666667,-71.5440355555556
"1427",-41.3922133333333,-71.5441777777778
"1428",-41.3923555555556,-71.5444622222222
"1429",-41.3923555555556,-71.5442488888889
"1430",-41.3922844444444,-71.5441777777778
"1431",-41.3922133333333,-71.5443911111111
"1432",-41.3923555555556,-71.5442488888889
"1433",-41.3924977777778,-71.54432
"1434",-41.3922133333333,-71.5447466666667
"1435",-41.3911466666667,-71.5451022222222
"1436",-41.3915022222222,-71.5456
"1437",-41.3921422222222,-71.54496
"1438",-41.3922133333333,-71.54496
"1439",-41.3922844444444,-71.5448177777778
"1440",-41.3924977777778,-71.5447466666667
"1441",-41.3924977777778,-71.5448177777778
"1442",-41.3924266666667,-71.5446755555556
"1443",-41.3922844444444,-71.5448888888889
"1444",-41.3923555555556,-71.5446044444444
"1445",-41.3922844444444,-71.5448177777778
"1446",-41.3924266666667,-71.5446044444444
"1447",-41.3922133333333,-71.5448888888889
"1448",-41.3923555555556,-71.5448177777778
"1449",-41.3922844444444,-71.5446755555556
"1450",-41.3919288888889,-71.5448888888889
"1451",-41.3920711111111,-71.5446755555556
"1452",-41.3920711111111,-71.5447466666667
"1453",-41.3922844444444,-71.5451022222222
"1454",-41.3922133333333,-71.5451022222222
"1455",-41.3923555555556,-71.5447466666667
"1456",-41.3922844444444,-71.5452444444444
"1457",-41.3922844444444,-71.54496
"1458",-41.3922844444444,-71.5448888888889
"1459",-41.3920711111111,-71.5450311111111
"1460",-41.3922844444444,-71.5448888888889
"1461",-41.3922133333333,-71.5447466666667
"1462",-41.3924977777778,-71.5452444444444
"1463",-41.3927111111111,-71.5452444444444
"1464",-41.3914311111111,-71.5451733333333
"1465",-41.3919288888889,-71.5458133333333
"1466",-41.3912177777778,-71.5458844444444
"1467",-41.392,-71.54688
"1468",-41.3910044444444,-71.5470933333333
"1469",-41.3920711111111,-71.5466666666667
"1470",-41.3920711111111,-71.5461688888889
"1471",-41.3920711111111,-71.5459555555556
"1472",-41.3918577777778,-71.5457422222222
"1473",-41.3921422222222,-71.5458133333333
"1474",-41.3922133333333,-71.5458133333333
"1475",-41.3920711111111,-71.5460977777778
"1476",-41.3922133333333,-71.5461688888889
"1477",-41.3916444444444,-71.5456
"1478",-41.3917155555556,-71.5458133333333
"1479",-41.3919288888889,-71.5442488888889
"1480",-41.3919288888889,-71.5441066666667
"1481",-41.3922844444444,-71.54432
"1482",-41.3922133333333,-71.54432
"1483",-41.3922133333333,-71.5442488888889
"1484",-41.3921422222222,-71.54432
"1485",-41.3921422222222,-71.5442488888889
"1486",-41.3919288888889,-71.5446755555556
"1487",-41.3920711111111,-71.5446044444444
"1488",-41.3922133333333,-71.5446044444444
"1489",-41.3922133333333,-71.5444622222222
"1490",-41.3922133333333,-71.5444622222222
"1491",-41.3922844444444,-71.5445333333333
"1492",-41.3922844444444,-71.5441777777778
"1493",-41.3922844444444,-71.5443911111111
"1494",-41.3924266666667,-71.5447466666667
"1495",-41.3922844444444,-71.5445333333333
"1496",-41.3919288888889,-71.5448177777778
"1497",-41.3922844444444,-71.5443911111111
"1498",-41.3924266666667,-71.5443911111111
"1499",-41.3923555555556,-71.5443911111111
"1500",-41.3922844444444,-71.5443911111111
"1501",-41.3917155555556,-71.5433244444444
"1502",-41.3917155555556,-71.5428977777778
"1503",-41.3919288888889,-71.5428977777778
"1504",-41.3920711111111,-71.5426133333333
"1505",-41.3915022222222,-71.5424711111111
"1506",-41.3912177777778,-71.5418311111111
"1507",-41.3912888888889,-71.5416888888889
"1508",-41.3915733333333,-71.5420444444444
"1509",-41.39136,-71.5423288888889
"1510",-41.3911466666667,-71.5433955555555
"1511",-41.3910044444444,-71.5438933333333
"1512",-41.3920711111111,-71.5426844444444
"1513",-41.3916444444444,-71.5426133333333
"1514",-41.3909333333333,-71.5424
"1515",-41.3909333333333,-71.54176
"1516",-41.3909333333333,-71.5412622222222
"1517",-41.3905777777778,-71.54112
"1518",-41.3905066666667,-71.5410488888889
"1519",-41.3907911111111,-71.5414755555556
"1520",-41.3908622222222,-71.5416177777778
"1521",-41.3908622222222,-71.5416177777778
"1522",-41.3907911111111,-71.5416177777778
"1523",-41.3907911111111,-71.5413333333333
"1524",-41.39072,-71.5414755555556
"1525",-41.39072,-71.5415466666667
"1526",-41.39072,-71.5416177777778
"1527",-41.3909333333333,-71.5412622222222
"1528",-41.3909333333333,-71.5413333333333
"1529",-41.3908622222222,-71.5416177777778
"1530",-41.3905777777778,-71.5416177777778
"1531",-41.39072,-71.5416177777778
"1532",-41.3908622222222,-71.5416177777778
"1533",-41.3907911111111,-71.5416177777778
"1534",-41.3909333333333,-71.5416177777778
"1535",-41.3907911111111,-71.5414755555556
"1536",-41.3908622222222,-71.5416888888889
"1537",-41.3908622222222,-71.5416888888889
"1538",-41.3908622222222,-71.54176
"1539",-41.3909333333333,-71.5416888888889
"1540",-41.3907911111111,-71.5419733333333
"1541",-41.3908622222222,-71.5418311111111
"1542",-41.39072,-71.5416888888889
"1543",-41.3910755555556,-71.5418311111111
"1544",-41.3905777777778,-71.5413333333333
"1545",-41.3909333333333,-71.5415466666667
"1546",-41.3907911111111,-71.5414755555556
"1547",-41.3908622222222,-71.5416177777778
"1548",-41.3911466666667,-71.5421155555556
"1549",-41.3905777777778,-71.5421155555556
"1550",-41.3900088888889,-71.5421155555556
"1551",-41.3903644444444,-71.5422577777778
"1552",-41.3903644444444,-71.5423288888889
"1553",-41.3907911111111,-71.5420444444444
"1554",-41.3903644444444,-71.5425422222222
"1555",-41.3890844444444,-71.5425422222222
"1556",-41.3856,-71.5428977777778
"1557",-41.3865244444444,-71.5419733333333
"1558",-41.3861688888889,-71.5422577777778
"1559",-41.3860266666667,-71.54176
"1560",-41.3860266666667,-71.5415466666667
"1561",-41.3858844444444,-71.5411911111111
"1562",-41.3863111111111,-71.5409777777778
"1563",-41.3867377777778,-71.5419733333333
"1564",-41.3865955555556,-71.5421155555556
"1565",-41.3867377777778,-71.5420444444444
"1566",-41.3864533333333,-71.5419733333333
"1567",-41.3868088888889,-71.54176
"1568",-41.3865955555556,-71.5420444444444
"1569",-41.3856,-71.5427555555556
"1570",-41.3870933333333,-71.5422577777778
"1571",-41.3860977777778,-71.5419733333333
"1572",-41.3868088888889,-71.5421866666667
"1573",-41.3868088888889,-71.5419022222222
"1574",-41.3866666666667,-71.5425422222222
"1575",-41.3865955555556,-71.5421866666667
"1576",-41.3865955555556,-71.5422577777778
"1577",-41.38688,-71.5419733333333
"1578",-41.3869511111111,-71.5419733333333
"1579",-41.3865955555556,-71.5421866666667
"1580",-41.3868088888889,-71.5421866666667
"1581",-41.3869511111111,-71.5421866666667
"1582",-41.3867377777778,-71.5421155555556
"1583",-41.3868088888889,-71.5421155555556
"1584",-41.3868088888889,-71.5421155555556
"1585",-41.3867377777778,-71.5421155555556
"1586",-41.3866666666667,-71.5422577777778
"1587",-41.3865244444444,-71.5422577777778
"1588",-41.38624,-71.5412622222222
"1589",-41.38624,-71.5411911111111
"1590",-41.3860266666667,-71.5408355555556
"1591",-41.3861688888889,-71.5409066666667
"1592",-41.3865244444444,-71.5424
"1593",-41.3867377777778,-71.5424
"1594",-41.3865955555556,-71.5428266666667
"1595",-41.3865244444444,-71.5426133333333
"1596",-41.3866666666667,-71.54304
"1597",-41.3864533333333,-71.5438933333333
"1598",-41.3864533333333,-71.5444622222222
"1599",-41.38624,-71.5451022222222
"1600",-41.3866666666667,-71.5447466666667
"1601",-41.3865955555556,-71.5445333333333
"1602",-41.3863111111111,-71.5451022222222
"1603",-41.3848888888889,-71.5453155555555
"1604",-41.3856,-71.5451022222222
"1605",-41.3872355555556,-71.5433244444444
"1606",-41.3857422222222,-71.5447466666667
"1607",-41.3860266666667,-71.5438933333333
"1608",-41.3860266666667,-71.5431822222222
"1609",-41.3857422222222,-71.5433955555555
"1610",-41.3858133333333,-71.5435377777778
"1611",-41.38624,-71.5433955555555
"1612",-41.3865955555556,-71.5431111111111
"1613",-41.3863822222222,-71.5433955555555
"1614",-41.3863111111111,-71.54368
"1615",-41.38624,-71.5438933333333
"1616",-41.3863111111111,-71.54368
"1617",-41.38624,-71.5437511111111
"1618",-41.3865244444444,-71.5435377777778
"1619",-41.3863822222222,-71.5437511111111
"1620",-41.3863111111111,-71.5442488888889
"1621",-41.3860266666667,-71.5439644444444
"1622",-41.3860977777778,-71.5439644444444
"1623",-41.3861688888889,-71.5440355555556
"1624",-41.3865955555556,-71.5438933333333
"1625",-41.3863111111111,-71.5438933333333
"1626",-41.3872355555556,-71.5432533333333
"1627",-41.38624,-71.5438933333333
"1628",-41.3863111111111,-71.5438933333333
"1629",-41.3863822222222,-71.5437511111111
"1630",-41.3860266666667,-71.5441777777778
"1631",-41.3858133333333,-71.5448177777778
"1632",-41.3850311111111,-71.5458133333333
"1633",-41.3853866666667,-71.54624
"1634",-41.3855288888889,-71.5460266666667
"1635",-41.3851733333333,-71.5460266666667
"1636",-41.3853155555556,-71.5459555555556
"1637",-41.3846755555556,-71.5453155555555
"1638",-41.3851733333333,-71.5448888888889
"1639",-41.3858133333333,-71.5460266666667
"1640",-41.3861688888889,-71.5439644444444
"1641",-41.3853155555556,-71.5428266666667
"1642",-41.3858133333333,-71.5426133333333
"1643",-41.3857422222222,-71.5434666666667
"1644",-41.3863822222222,-71.5432533333333
"1645",-41.3863822222222,-71.5426133333333
"1646",-41.3857422222222,-71.5421155555556
"1647",-41.3856711111111,-71.5420444444444
"1648",-41.38624,-71.5421155555556
"1649",-41.3866666666667,-71.5423288888889
"1650",-41.3865244444444,-71.5424711111111
"1651",-41.3865244444444,-71.5425422222222
"1652",-41.3866666666667,-71.5426133333333
"1653",-41.3866666666667,-71.5425422222222
"1654",-41.3866666666667,-71.5426844444444
"1655",-41.3865244444444,-71.5426133333333
"1656",-41.3867377777778,-71.5426133333333
"1657",-41.3870222222222,-71.5424711111111
"1658",-41.3868088888889,-71.5424711111111
"1659",-41.38688,-71.5422577777778
"1660",-41.3865955555556,-71.5421866666667
"1661",-41.3866666666667,-71.5426844444444
"1662",-41.3867377777778,-71.5424711111111
"1663",-41.3864533333333,-71.5426133333333
"1664",-41.3866666666667,-71.5426133333333
"1665",-41.3867377777778,-71.5426844444444
"1666",-41.3867377777778,-71.5425422222222
"1667",-41.3867377777778,-71.5427555555556
"1668",-41.3867377777778,-71.5425422222222
"1669",-41.3867377777778,-71.5425422222222
"1670",-41.3865955555556,-71.5425422222222
"1671",-41.3867377777778,-71.5426133333333
"1672",-41.3866666666667,-71.5423288888889
"1673",-41.38688,-71.5426133333333
"1674",-41.3872355555556,-71.5426133333333
"1675",-41.3875911111111,-71.5423288888889
"1676",-41.3874488888889,-71.5422577777778
"1677",-41.3874488888889,-71.5419022222222
"1678",-41.3880177777778,-71.5423288888889
"1679",-41.3885866666667,-71.5422577777778
"1680",-41.3880888888889,-71.5419733333333
"1681",-41.3873066666667,-71.5416177777778
"1682",-41.3872355555556,-71.5412622222222
"1683",-41.3869511111111,-71.5409066666667
"1684",-41.3872355555556,-71.54176
"1685",-41.3883733333333,-71.5420444444444
"1686",-41.3892977777778,-71.5422577777778
"1687",-41.3900088888889,-71.5431822222222
"1688",-41.3892977777778,-71.5423288888889
"1689",-41.3890133333333,-71.5420444444444
"1690",-41.3882311111111,-71.5416177777778
"1691",-41.3873777777778,-71.5414755555556
"1692",-41.3873777777778,-71.5419733333333
"1693",-41.3863822222222,-71.5411911111111
"1694",-41.3869511111111,-71.5403377777778
"1695",-41.3865955555556,-71.5402666666667
"1696",-41.3864533333333,-71.5401955555556
"1697",-41.3865244444444,-71.54048
"1698",-41.38688,-71.5409066666667
"1699",-41.3870222222222,-71.5412622222222
"1700",-41.3872355555556,-71.5415466666667
"1701",-41.3852444444444,-71.5404088888889
"1702",-41.3870222222222,-71.54112
"1703",-41.3872355555556,-71.5415466666667
"1704",-41.3868088888889,-71.5421155555556
"1705",-41.3872355555556,-71.5414044444444
"1706",-41.3871644444444,-71.5414044444444
"1707",-41.3872355555556,-71.5412622222222
"1708",-41.3871644444444,-71.5414044444444
"1709",-41.3873066666667,-71.5415466666667
"1710",-41.3872355555556,-71.5413333333333
"1711",-41.3873066666667,-71.5411911111111
"1712",-41.38752,-71.5415466666667
"1713",-41.3871644444444,-71.5413333333333
"1714",-41.3872355555556,-71.5413333333333
"1715",-41.3871644444444,-71.5414755555556
"1716",-41.3873777777778,-71.5411911111111
"1717",-41.3876622222222,-71.5411911111111
"1718",-41.3872355555556,-71.5411911111111
"1719",-41.3868088888889,-71.5413333333333
"1720",-41.3870222222222,-71.5399111111111
"1721",-41.3885155555556,-71.5405511111111
"1722",-41.3878755555556,-71.5396977777778
"1723",-41.3879466666667,-71.5407644444444
"1724",-41.3878044444444,-71.5416888888889
"1725",-41.3901511111111,-71.5421866666667
"1726",-41.3890844444444,-71.5423288888889
"1727",-41.3883733333333,-71.5423288888889
"1728",-41.3879466666667,-71.5422577777778
"1729",-41.3878755555556,-71.5420444444444
"1730",-41.3877333333333,-71.5420444444444
"1731",-41.3876622222222,-71.5416888888889
"1732",-41.3875911111111,-71.5415466666667
"1733",-41.3880888888889,-71.5418311111111
"1734",-41.38816,-71.5419733333333
"1735",-41.38816,-71.5421155555556
"1736",-41.3875911111111,-71.5418311111111
"1737",-41.3873066666667,-71.5414755555556
"1738",-41.3876622222222,-71.5419733333333
"1739",-41.3877333333333,-71.5420444444444
"1740",-41.3879466666667,-71.5423288888889
"1741",-41.3879466666667,-71.5421866666667
"1742",-41.3879466666667,-71.5422577777778
"1743",-41.3879466666667,-71.5423288888889
"1744",-41.3878755555556,-71.5423288888889
"1745",-41.3878044444444,-71.5423288888889
"1746",-41.3876622222222,-71.5419733333333
"1747",-41.3875911111111,-71.5423288888889
"1748",-41.3875911111111,-71.5421155555556
"1749",-41.38752,-71.5419733333333
"1750",-41.3879466666667,-71.5416888888889
"1751",-41.3876622222222,-71.5421866666667
"1752",-41.3871644444444,-71.5421155555556
"1753",-41.3873777777778,-71.5420444444444
"1754",-41.3873777777778,-71.5419733333333
"1755",-41.3873777777778,-71.5416177777778
"1756",-41.3872355555556,-71.5420444444444
"1757",-41.3872355555556,-71.5420444444444
"1758",-41.3871644444444,-71.5420444444444
"1759",-41.3870933333333,-71.5421155555556
"1760",-41.38688,-71.5419733333333
"1761",-41.3873777777778,-71.5424711111111
"1762",-41.3875911111111,-71.5427555555556
"1763",-41.3875911111111,-71.5429688888889
"1764",-41.38752,-71.54304
"1765",-41.38752,-71.5439644444444
"1766",-41.3880888888889,-71.5442488888889
"1767",-41.38752,-71.5441066666667
"1768",-41.3879466666667,-71.5438222222222
"1769",-41.3873066666667,-71.5433244444444
"1770",-41.3872355555556,-71.5433244444444
"1771",-41.3872355555556,-71.5433955555555
"1772",-41.3873066666667,-71.5435377777778
"1773",-41.3872355555556,-71.5434666666667
"1774",-41.3866666666667,-71.5434666666667
"1775",-41.3867377777778,-71.5433955555555
"1776",-41.3865955555556,-71.5434666666667
"1777",-41.3863111111111,-71.5434666666667
"1778",-41.3860977777778,-71.5446755555556
"1779",-41.3856711111111,-71.5454577777778
"1780",-41.3863822222222,-71.5448888888889
"1781",-41.3865955555556,-71.5452444444444
"1782",-41.3865244444444,-71.5452444444444
"1783",-41.3864533333333,-71.5453155555555
"1784",-41.3860977777778,-71.5448177777778
"1785",-41.3860977777778,-71.5448177777778
"1786",-41.3861688888889,-71.5448177777778
"1787",-41.3863111111111,-71.5446755555556
"1788",-41.3863111111111,-71.5447466666667
"1789",-41.3863111111111,-71.5448177777778
"1790",-41.3863822222222,-71.5450311111111
"1791",-41.3863822222222,-71.5448888888889
"1792",-41.3863111111111,-71.54496
"1793",-41.3859555555556,-71.54496
"1794",-41.38624,-71.5448177777778
"1795",-41.38624,-71.5448177777778
"1796",-41.3860977777778,-71.5448888888889
"1797",-41.38624,-71.5448888888889
"1798",-41.3860977777778,-71.5451733333333
"1799",-41.3863822222222,-71.5453155555555
"1800",-41.3860977777778,-71.5445333333333
"1801",-41.3855288888889,-71.5444622222222
"1802",-41.38496,-71.54496
"1803",-41.3852444444444,-71.5458133333333
"1804",-41.3854577777778,-71.5455288888889
"1805",-41.3853866666667,-71.5467377777778
"1806",-41.3853155555556,-71.5460977777778
"1807",-41.3848177777778,-71.5468088888889
"1808",-41.3851022222222,-71.5474488888889
"1809",-41.3859555555556,-71.5486577777778
"1810",-41.3856,-71.54752
"1811",-41.3838933333333,-71.5495822222222
"1812",-41.3860266666667,-71.5475911111111
"1813",-41.3851022222222,-71.5486577777778
"1814",-41.3853866666667,-71.5490133333333
"1815",-41.3858844444444,-71.5490844444444
"1816",-41.3858844444444,-71.55008
"1817",-41.3851733333333,-71.5497244444444
"1818",-41.3848888888889,-71.5501511111111
"1819",-41.38496,-71.5500088888889
"1820",-41.3848888888889,-71.5505066666667
"1821",-41.3852444444444,-71.5501511111111
"1822",-41.3848888888889,-71.5497955555555
"1823",-41.3848177777778,-71.5501511111111
"1824",-41.3847466666667,-71.5497955555555
"1825",-41.3848177777778,-71.5497244444444
"1826",-41.3848177777778,-71.5497955555555
"1827",-41.3847466666667,-71.5497244444444
"1828",-41.38496,-71.5497955555555
"1829",-41.3848888888889,-71.5497955555555
"1830",-41.38496,-71.5497955555555
"1831",-41.3848888888889,-71.5497244444444
"1832",-41.38496,-71.5496533333333
"1833",-41.38496,-71.5498666666667
"1834",-41.3848177777778,-71.5498666666667
"1835",-41.38496,-71.5499377777778
"1836",-41.3848888888889,-71.5497955555555
"1837",-41.3848888888889,-71.5497244444444
"1838",-41.3845333333333,-71.5504355555556
"1839",-41.3840355555556,-71.5505777777778
"1840",-41.3838222222222,-71.55008
"1841",-41.3826844444444,-71.5500088888889
"1842",-41.3816888888889,-71.5497955555555
"1843",-41.3809066666667,-71.5497955555555
"1844",-41.3800533333333,-71.5495111111111
"1845",-41.3799111111111,-71.5497955555555
"1846",-41.3803377777778,-71.5490844444444
"1847",-41.3805511111111,-71.5490133333333
"1848",-41.3809066666667,-71.5488711111111
"1849",-41.3811911111111,-71.5485866666667
"1850",-41.3809777777778,-71.5488
"1851",-41.3809777777778,-71.5485155555556
"1852",-41.3809066666667,-71.5489422222222
"1853",-41.3800533333333,-71.5483733333333
"1854",-41.3802666666667,-71.5486577777778
"1855",-41.3801244444444,-71.5487288888889
"1856",-41.3794133333333,-71.5482311111111
"1857",-41.3794133333333,-71.5480177777778
"1858",-41.3796266666667,-71.5476622222222
"1859",-41.3799111111111,-71.5473777777778
"1860",-41.3799822222222,-71.5476622222222
"1861",-41.3797688888889,-71.5470222222222
"1862",-41.3802666666667,-71.5468088888889
"1863",-41.3802666666667,-71.54688
"1864",-41.3802666666667,-71.5469511111111
"1865",-41.3805511111111,-71.5470933333333
"1866",-41.3800533333333,-71.5466666666667
"1867",-41.3799822222222,-71.5464533333333
"1868",-41.3799111111111,-71.5465955555556
"1869",-41.3796977777778,-71.5465244444444
"1870",-41.3801955555556,-71.5470222222222
"1871",-41.3802666666667,-71.5469511111111
"1872",-41.3801955555556,-71.5469511111111
"1873",-41.3802666666667,-71.5469511111111
"1874",-41.3802666666667,-71.5470222222222
"1875",-41.3804088888889,-71.5470222222222
"1876",-41.3802666666667,-71.54688
"1877",-41.3802666666667,-71.5468088888889
"1878",-41.3802666666667,-71.54688
"1879",-41.3801955555556,-71.54688
"1880",-41.3801955555556,-71.5470933333333
"1881",-41.3801955555556,-71.5468088888889
"1882",-41.3804088888889,-71.5470933333333
"1883",-41.3800533333333,-71.5474488888889
"1884",-41.37984,-71.5480888888889
"1885",-41.3792711111111,-71.5478044444444
"1886",-41.3795555555556,-71.5482311111111
"1887",-41.3791288888889,-71.5485866666667
"1888",-41.3789866666667,-71.5486577777778
"1889",-41.3786311111111,-71.5489422222222
"1890",-41.3788444444444,-71.5486577777778
"1891",-41.3789155555556,-71.5483022222222
"1892",-41.3788444444444,-71.5484444444444
"1893",-41.3789866666667,-71.54816
"1894",-41.3795555555556,-71.5475911111111
"1895",-41.3796266666667,-71.54816
"1896",-41.3795555555556,-71.5483733333333
"1897",-41.3796266666667,-71.5483022222222
"1898",-41.3796266666667,-71.5483022222222
"1899",-41.3793422222222,-71.5483733333333
"1900",-41.3787733333333,-71.54752
"1901",-41.3796266666667,-71.5483022222222
"1902",-41.3795555555556,-71.5482311111111
"1903",-41.3792711111111,-71.54816
"1904",-41.3805511111111,-71.5479466666667
"1905",-41.3795555555556,-71.5479466666667
"1906",-41.3794844444444,-71.5479466666667
"1907",-41.3794844444444,-71.5479466666667
"1908",-41.3796266666667,-71.5479466666667
"1909",-41.3796266666667,-71.5478755555555
"1910",-41.3796266666667,-71.5478755555555
"1911",-41.3796266666667,-71.5480177777778
"1912",-41.3796266666667,-71.5480177777778
"1913",-41.3796266666667,-71.5480177777778
"1914",-41.3794844444444,-71.5480177777778
"1915",-41.3796266666667,-71.5478044444444
"1916",-41.3796977777778,-71.5476622222222
"1917",-41.3795555555556,-71.5480177777778
"1918",-41.3795555555556,-71.5478755555555
"1919",-41.3793422222222,-71.5480888888889
"1920",-41.3801244444444,-71.5480888888889
"1921",-41.3810488888889,-71.5483733333333
"1922",-41.3820444444444,-71.5489422222222
"1923",-41.3824,-71.5482311111111
"1924",-41.3825422222222,-71.5478044444444
"1925",-41.3824,-71.5470222222222
"1926",-41.3828266666667,-71.5469511111111
"1927",-41.3824,-71.5471644444444
"1928",-41.3823288888889,-71.5469511111111
"1929",-41.3828266666667,-71.54688
"1930",-41.3829688888889,-71.5465244444444
"1931",-41.3831822222222,-71.5463822222222
"1932",-41.3828977777778,-71.5465244444444
"1933",-41.3828266666667,-71.5465244444444
"1934",-41.3828977777778,-71.5464533333333
"1935",-41.3826844444444,-71.5460977777778
"1936",-41.3824,-71.5459555555556
"1937",-41.3821155555556,-71.5459555555556
"1938",-41.3818311111111,-71.5460266666667
"1939",-41.38112,-71.5461688888889
"1940",-41.3815466666667,-71.5456
"1941",-41.3814044444444,-71.5447466666667
"1942",-41.3814755555556,-71.5442488888889
"1943",-41.38112,-71.5448177777778
"1944",-41.3811911111111,-71.5442488888889
"1945",-41.3816177777778,-71.5446755555556
"1946",-41.3810488888889,-71.54432
"1947",-41.38112,-71.5441777777778
"1948",-41.3809777777778,-71.5440355555556
"1949",-41.3809066666667,-71.5437511111111
"1950",-41.38112,-71.5437511111111
"1951",-41.3812622222222,-71.5441066666667
"1952",-41.3814755555556,-71.5441066666667
"1953",-41.3813333333333,-71.5441066666667
"1954",-41.3813333333333,-71.5441066666667
"1955",-41.38112,-71.5445333333333
"1956",-41.3812622222222,-71.5442488888889
"1957",-41.3811911111111,-71.5442488888889
"1958",-41.3811911111111,-71.5440355555556
"1959",-41.3811911111111,-71.5441777777778
"1960",-41.38112,-71.5441066666667
"1961",-41.3811911111111,-71.5439644444444
"1962",-41.3810488888889,-71.54368
"1963",-41.3806933333333,-71.5432533333333
"1964",-41.3808355555556,-71.5432533333333
"1965",-41.3805511111111,-71.5434666666667
